Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2020/01/20,TAMILNADU,NAMAKKAL,0,285.33,0,15.6841702
2020/01/20,TAMILNADU,CUDDALORE,0.02,487.97,0.26,24.72331303
2020/01/20,TAMILNADU,TIRUPPUR,0,388.62,0,13.92990708
2020/01/20,TAMILNADU,THE NILGIRIS,0,394.24,0,28.92729101
2020/01/20,TAMILNADU,THANJAVUR,0,424.32,0.02,23.29384396
2020/01/20,TAMILNADU,THOOTHUKKUDI,0,532.96,0.03,21.11945163
2020/01/20,TAMILNADU,DHARMAPURI,0,421.07,0,17.54897766
2020/01/20,TAMILNADU,ERODE,0,493.99,0,16.07126473
2020/01/20,TAMILNADU,KANNIYAKUMARI,0,205.44,0,22.2027153
2020/01/20,TAMILNADU,DINDIGUL,0,614.71,0,18.82323628
2020/01/20,TAMILNADU,VILUPPURAM,0,842.61,0.01,22.05626153
2020/01/20,TAMILNADU,TIRUVANNAMALAI,0,718.93,0,21.93362986
2020/01/20,TAMILNADU,RAMANATHAPURAM,0.01,505.8,0.13,22.99695702
2020/01/20,TAMILNADU,SIVAGANGA,0,438.01,0,19.0689307
2020/01/20,TAMILNADU,ARIYALUR,0,223.25,0,21.39268105
2020/01/20,TAMILNADU,KANCHEEPURAM,0.06,590.7,0.59,24.15023919
2020/01/20,TAMILNADU,VELLORE,0,600.05,0,18.70316264
2020/01/20,TAMILNADU,KRISHNAGIRI,0,413.33,0,15.17305864
2020/01/20,TAMILNADU,TIRUCHIRAPPALLI,0,450.44,0,18.63771414
2020/01/20,TAMILNADU,PERAMBALUR,0,254.08,0,27.1175331
2020/01/20,TAMILNADU,THIRUVARUR,0.01,341.96,0.2,28.03454293
2020/01/20,TAMILNADU,TIRUNELVELI,0,635.33,0,17.13630364
2020/01/20,TAMILNADU,CHENNAI,0.02,12.88,0.33,18.99046521
2020/01/20,TAMILNADU,THIRUVALLUR,0.01,387.71,0.11,22.58140221
2020/01/20,TAMILNADU,SALEM,0,494.15,0,17.77749466
2020/01/20,TAMILNADU,MADURAI,0,453.77,0,22.73608349
2020/01/20,TAMILNADU,PUDUKKOTTAI,0,393.02,0.02,15.68184357
2020/01/19,TAMILNADU,THENI,0.01,451.51,0.08,29.29494287
2020/01/19,TAMILNADU,COIMBATORE,0,415.95,0,16.6760665
2020/01/19,TAMILNADU,KARUR,0,241.86,0,15.58994113
2020/01/19,TAMILNADU,VIRUDUNAGAR,0.01,520.6,0.12,22.46055081
2020/01/19,TAMILNADU,NAGAPPATTINAM,0,309.89,0,23.24911122
2020/01/19,TAMILNADU,NAMAKKAL,0,286.06,0,15.72429722
2020/01/19,TAMILNADU,CUDDALORE,0.02,490.43,0.33,24.84826462
2020/01/19,TAMILNADU,TIRUPPUR,0,389.22,0,13.95139186
2020/01/19,TAMILNADU,THE NILGIRIS,0,396.25,0,29.07492953
2020/01/19,TAMILNADU,THANJAVUR,0,432.97,0.02,23.76874065
2020/01/19,TAMILNADU,THOOTHUKKUDI,0,535,0.03,21.20052331
2020/01/19,TAMILNADU,DHARMAPURI,0,422.1,0,17.59185871
2020/01/19,TAMILNADU,ERODE,0,494.97,0,16.10328746
2020/01/19,TAMILNADU,KANNIYAKUMARI,0,206.53,0,22.31984144
2020/01/19,TAMILNADU,DINDIGUL,0,618.39,0,18.93566169
2020/01/19,TAMILNADU,VILUPPURAM,0,845.89,0.01,22.14232028
2020/01/19,TAMILNADU,TIRUVANNAMALAI,0,720.28,0,21.97502587
2020/01/19,TAMILNADU,RAMANATHAPURAM,0.01,509.01,0.13,23.14287982
2020/01/19,TAMILNADU,SIVAGANGA,0,441.74,0,19.23148494
2020/01/19,TAMILNADU,ARIYALUR,0,224.04,0,21.46834855
2020/01/19,TAMILNADU,KANCHEEPURAM,0.06,594.43,0.62,24.30252675
2020/01/19,TAMILNADU,VELLORE,0,601.72,0,18.75546244
2020/01/19,TAMILNADU,KRISHNAGIRI,0,414.52,0,15.21675564
2020/01/19,TAMILNADU,TIRUCHIRAPPALLI,0,454.43,0,18.80269973
2020/01/19,TAMILNADU,PERAMBALUR,0,255.1,0,27.22599895
2020/01/19,TAMILNADU,THIRUVARUR,0.01,344.63,0.2,28.25339592
2020/01/19,TAMILNADU,TIRUNELVELI,0,639.01,0,17.2354736
2020/01/19,TAMILNADU,CHENNAI,0.02,13.05,0.33,19.24277324
2020/01/19,TAMILNADU,THIRUVALLUR,0.01,390.33,0.11,22.73399838
2020/01/19,TAMILNADU,SALEM,0,495.68,0,17.83228407
2020/01/19,TAMILNADU,MADURAI,0,455.28,0,22.81173078
2020/01/19,TAMILNADU,PUDUKKOTTAI,0.07,410.34,0.55,16.37300125
2020/01/18,TAMILNADU,THENI,0,387.69,0,25.15463412
2020/01/18,TAMILNADU,COIMBATORE,0,418.86,0,16.79256819
2020/01/18,TAMILNADU,KARUR,0,232.71,0,14.99986526
2020/01/18,TAMILNADU,VIRUDUNAGAR,0.01,509.98,0.12,22.00246468
2020/01/18,TAMILNADU,NAGAPPATTINAM,0,299.72,0,22.48626235
2020/01/18,TAMILNADU,NAMAKKAL,0,286.42,0,15.74366537
2020/01/18,TAMILNADU,CUDDALORE,0,421.86,0,21.37402817
2020/01/18,TAMILNADU,TIRUPPUR,0,388.57,0,13.92808354
2020/01/18,TAMILNADU,THE NILGIRIS,0,399.49,0,29.31285176
2020/01/18,TAMILNADU,THANJAVUR,0,387.98,0.02,21.29920778
2020/01/18,TAMILNADU,THOOTHUKKUDI,0,529.17,0.03,20.96933494
2020/01/18,TAMILNADU,DHARMAPURI,0,424.94,0,17.71046792
2020/01/18,TAMILNADU,ERODE,0,497.83,0,16.19619555
2020/01/18,TAMILNADU,KANNIYAKUMARI,0,207.65,0,22.44064589
2020/01/18,TAMILNADU,DINDIGUL,0,595.83,0,18.24491178
2020/01/18,TAMILNADU,VILUPPURAM,0,790.15,0,20.68300592
2020/01/18,TAMILNADU,TIRUVANNAMALAI,0,720.46,0,21.98039921
2020/01/18,TAMILNADU,RAMANATHAPURAM,0.01,504.41,0.14,22.93384318
2020/01/18,TAMILNADU,SIVAGANGA,0,430.98,0,18.7629003
2020/01/18,TAMILNADU,ARIYALUR,0,214.22,0,20.52734013
2020/01/18,TAMILNADU,KANCHEEPURAM,0.05,585.19,0.56,23.92495542
2020/01/18,TAMILNADU,VELLORE,0,606.61,0,18.90772487
2020/01/18,TAMILNADU,KRISHNAGIRI,0,417.13,0,15.31251658
2020/01/18,TAMILNADU,TIRUCHIRAPPALLI,0,385.11,0,15.93453845
2020/01/18,TAMILNADU,PERAMBALUR,0,235.44,0,25.12723167
2020/01/18,TAMILNADU,THIRUVARUR,0,322.81,0,26.46467699
2020/01/18,TAMILNADU,TIRUNELVELI,0,618.07,0,16.67072127
2020/01/18,TAMILNADU,CHENNAI,0.03,13.61,0.54,20.0710063
2020/01/18,TAMILNADU,THIRUVALLUR,0.01,396.89,0.11,23.11622769
2020/01/18,TAMILNADU,SALEM,0,498.98,0,17.95128532
2020/01/18,TAMILNADU,MADURAI,0,445.98,0,22.34578981
2020/01/18,TAMILNADU,PUDUKKOTTAI,0,346.63,0.02,13.83081652
2020/01/17,TAMILNADU,THENI,0,373.99,0,24.26564499
2020/01/17,TAMILNADU,COIMBATORE,0,424.08,0,17.00211929
2020/01/17,TAMILNADU,KARUR,0,234.53,0,15.11744988
2020/01/17,TAMILNADU,VIRUDUNAGAR,0.01,513.04,0.12,22.1343845
2020/01/17,TAMILNADU,NAGAPPATTINAM,0,297.08,0,22.2881182
2020/01/17,TAMILNADU,NAMAKKAL,0,288.39,0,15.85189694
2020/01/17,TAMILNADU,CUDDALORE,0,423.69,0,21.46679837
2020/01/17,TAMILNADU,TIRUPPUR,0,392.04,0,14.05260865
2020/01/17,TAMILNADU,THE NILGIRIS,0,403.41,0,29.60043474
2020/01/17,TAMILNADU,THANJAVUR,0,389.5,0.03,21.38233897
2020/01/17,TAMILNADU,THOOTHUKKUDI,0,532.66,0.03,21.10780014
2020/01/17,TAMILNADU,DHARMAPURI,0,427.68,0,17.8246974
2020/01/17,TAMILNADU,ERODE,0,501.45,0,16.31426225
2020/01/17,TAMILNADU,KANNIYAKUMARI,0,209.28,0,22.61718381
2020/01/17,TAMILNADU,DINDIGUL,0,598.02,0,18.31210408
2020/01/17,TAMILNADU,VILUPPURAM,0,796.1,0,20.8387511
2020/01/17,TAMILNADU,TIRUVANNAMALAI,0,726.02,0,22.15001857
2020/01/17,TAMILNADU,RAMANATHAPURAM,0.01,505.48,0.14,22.98230611
2020/01/17,TAMILNADU,SIVAGANGA,0,428.82,0,18.66877028
2020/01/17,TAMILNADU,ARIYALUR,0,215.94,0,20.69203735
2020/01/17,TAMILNADU,KANCHEEPURAM,0.06,591.68,0.57,24.19037373
2020/01/17,TAMILNADU,VELLORE,0,611.72,0,19.06701927
2020/01/17,TAMILNADU,KRISHNAGIRI,0,419.85,0,15.41257529
2020/01/17,TAMILNADU,TIRUCHIRAPPALLI,0,388.13,0,16.05944981
2020/01/17,TAMILNADU,PERAMBALUR,0,236.98,0,25.29168105
2020/01/17,TAMILNADU,THIRUVARUR,0,317.93,0,26.06471609
2020/01/17,TAMILNADU,TIRUNELVELI,0,623.99,0,16.83049005
2020/01/17,TAMILNADU,CHENNAI,0.06,14.25,1.03,21.00952874
2020/01/17,TAMILNADU,THIRUVALLUR,0.01,404.58,0.12,23.56387804
2020/01/17,TAMILNADU,SALEM,0,502.98,0,18.09522735
2020/01/17,TAMILNADU,MADURAI,0,448.52,0,22.47269385
2020/01/17,TAMILNADU,PUDUKKOTTAI,0,343.42,0.02,13.70279445
2020/01/16,TAMILNADU,THENI,0,377.29,0,24.47963906
2020/01/16,TAMILNADU,COIMBATORE,0,429.36,0,17.21371612
2020/01/16,TAMILNADU,KARUR,0,236.32,0,15.23277647
2020/01/16,TAMILNADU,VIRUDUNAGAR,0.01,516.44,0.12,22.28075363
2020/01/16,TAMILNADU,NAGAPPATTINAM,0,300,0,22.50745592
2020/01/16,TAMILNADU,NAMAKKAL,0,290.55,0,15.97076723
2020/01/16,TAMILNADU,CUDDALORE,0,426.7,0,21.6193192
2020/01/16,TAMILNADU,TIRUPPUR,0,395.08,0,14.16166861
2020/01/16,TAMILNADU,THE NILGIRIS,0,407.02,0,29.86512806
2020/01/16,TAMILNADU,THANJAVUR,0,393.01,0.03,21.57513756
2020/01/16,TAMILNADU,THOOTHUKKUDI,0,536.49,0.03,21.2593545
2020/01/16,TAMILNADU,DHARMAPURI,0,431.02,0,17.96388356
2020/01/16,TAMILNADU,ERODE,0,504.95,0,16.4278852
2020/01/16,TAMILNADU,KANNIYAKUMARI,0,210.86,0,22.78746842
2020/01/16,TAMILNADU,DINDIGUL,0,601.4,0,18.41563416
2020/01/16,TAMILNADU,VILUPPURAM,0,802.92,0,21.01742692
2020/01/16,TAMILNADU,TIRUVANNAMALAI,0,732.1,0,22.3354133
2020/01/16,TAMILNADU,RAMANATHAPURAM,0.02,510.31,0.15,23.20182802
2020/01/16,TAMILNADU,SIVAGANGA,0,433.42,0,18.86900701
2020/01/16,TAMILNADU,ARIYALUR,0,217.87,0,20.87638802
2020/01/16,TAMILNADU,KANCHEEPURAM,0.06,598.44,0.59,24.46671691
2020/01/16,TAMILNADU,VELLORE,0,617.23,0,19.23878591
2020/01/16,TAMILNADU,KRISHNAGIRI,0,423.31,0,15.53955392
2020/01/16,TAMILNADU,TIRUCHIRAPPALLI,0,391.53,0,16.20005476
2020/01/16,TAMILNADU,PERAMBALUR,0,238.65,0,25.47060035
2020/01/16,TAMILNADU,THIRUVARUR,0,320.05,0,26.23820556
2020/01/16,TAMILNADU,TIRUNELVELI,0,630.27,0,16.99983287
2020/01/16,TAMILNADU,CHENNAI,0.08,14.78,1.41,21.79186796
2020/01/16,TAMILNADU,THIRUVALLUR,0.01,410.93,0.13,23.93366013
2020/01/16,TAMILNADU,SALEM,0,507.32,0,18.25126439
2020/01/16,TAMILNADU,MADURAI,0,451.11,0,22.60264677
2020/01/16,TAMILNADU,PUDUKKOTTAI,0,348.24,0.02,13.89505099
2020/01/15,TAMILNADU,THENI,0,380.48,0,24.68626395
2020/01/15,TAMILNADU,COIMBATORE,0,434.48,0,17.41888353
2020/01/15,TAMILNADU,KARUR,0,238.02,0,15.34252866
2020/01/15,TAMILNADU,VIRUDUNAGAR,0.01,519.82,0.12,22.42669945
2020/01/15,TAMILNADU,NAGAPPATTINAM,0,304.15,0,22.81889034
2020/01/15,TAMILNADU,NAMAKKAL,0,292.63,0,16.08529545
2020/01/15,TAMILNADU,CUDDALORE,0,430.16,0,21.79419817
2020/01/15,TAMILNADU,TIRUPPUR,0,398.15,0,14.27165495
2020/01/15,TAMILNADU,THE NILGIRIS,0,410.63,0,30.12970488
2020/01/15,TAMILNADU,THANJAVUR,0.01,396.78,0.04,21.78182093
2020/01/15,TAMILNADU,THOOTHUKKUDI,0,540.12,0.03,21.40345904
2020/01/15,TAMILNADU,DHARMAPURI,0,434.37,0,18.10330734
2020/01/15,TAMILNADU,ERODE,0,508.65,0,16.54847519
2020/01/15,TAMILNADU,KANNIYAKUMARI,0,212.41,0,22.95549182
2020/01/15,TAMILNADU,DINDIGUL,0,604.87,0,18.52171427
2020/01/15,TAMILNADU,VILUPPURAM,0,810.36,0,21.21217245
2020/01/15,TAMILNADU,TIRUVANNAMALAI,0,738.59,0,22.53367809
2020/01/15,TAMILNADU,RAMANATHAPURAM,0.02,515.05,0.16,23.41750256
2020/01/15,TAMILNADU,SIVAGANGA,0,438.31,0,19.0819079
2020/01/15,TAMILNADU,ARIYALUR,0,220.06,0,21.08663975
2020/01/15,TAMILNADU,KANCHEEPURAM,0.06,606.11,0.61,24.78018819
2020/01/15,TAMILNADU,VELLORE,0,623.02,0,19.41916906
2020/01/15,TAMILNADU,KRISHNAGIRI,0,426.78,0,15.66691713
2020/01/15,TAMILNADU,TIRUCHIRAPPALLI,0,395.03,0,16.34499609
2020/01/15,TAMILNADU,PERAMBALUR,0,240.3,0,25.64653332
2020/01/15,TAMILNADU,THIRUVARUR,0,322.71,0,26.4562354
2020/01/15,TAMILNADU,TIRUNELVELI,0,636.4,0,17.16529857
2020/01/15,TAMILNADU,CHENNAI,0.1,15.45,1.66,22.79055807
2020/01/15,TAMILNADU,THIRUVALLUR,0.01,418.4,0.14,24.36906776
2020/01/15,TAMILNADU,SALEM,0,511.56,0,18.40365198
2020/01/15,TAMILNADU,MADURAI,0,453.77,0,22.7358817
2020/01/15,TAMILNADU,PUDUKKOTTAI,0,353.54,0.03,14.10667203
2020/01/14,TAMILNADU,THENI,0,381.35,0,24.7429987
2020/01/14,TAMILNADU,COIMBATORE,0,438.83,0,17.59337304
2020/01/14,TAMILNADU,KARUR,0,238.71,0,15.38694896
2020/01/14,TAMILNADU,VIRUDUNAGAR,0.01,522.81,0.12,22.55564972
2020/01/14,TAMILNADU,NAGAPPATTINAM,0,307.93,0.04,23.10223158
2020/01/14,TAMILNADU,NAMAKKAL,0,287.54,0,15.80542463
2020/01/14,TAMILNADU,CUDDALORE,0,432.04,0,21.88951144
2020/01/14,TAMILNADU,TIRUPPUR,0,400.32,0,14.34943461
2020/01/14,TAMILNADU,THE NILGIRIS,0,412.35,0,30.25603522
2020/01/14,TAMILNADU,THANJAVUR,0.01,399.09,0.04,21.90872085
2020/01/14,TAMILNADU,THOOTHUKKUDI,0,543.77,0.03,21.54777789
2020/01/14,TAMILNADU,DHARMAPURI,0,436.28,0,18.18290699
2020/01/14,TAMILNADU,ERODE,0,511.89,0,16.65378119
2020/01/14,TAMILNADU,KANNIYAKUMARI,0,213.97,0,23.12443619
2020/01/14,TAMILNADU,DINDIGUL,0,606.37,0,18.56777913
2020/01/14,TAMILNADU,VILUPPURAM,0,814.51,0.01,21.3208183
2020/01/14,TAMILNADU,TIRUVANNAMALAI,0,742.13,0,22.64165917
2020/01/14,TAMILNADU,RAMANATHAPURAM,0.02,520.11,0.17,23.64765707
2020/01/14,TAMILNADU,SIVAGANGA,0,442.54,0,19.26629723
2020/01/14,TAMILNADU,ARIYALUR,0,221.24,0,21.19955139
2020/01/14,TAMILNADU,KANCHEEPURAM,0.06,612.91,0.64,25.05804702
2020/01/14,TAMILNADU,VELLORE,0,626.13,0,19.51611947
2020/01/14,TAMILNADU,KRISHNAGIRI,0,429,0,15.74816586
2020/01/14,TAMILNADU,TIRUCHIRAPPALLI,0,393.6,0,16.28596487
2020/01/14,TAMILNADU,PERAMBALUR,0,240.67,0,25.68589875
2020/01/14,TAMILNADU,THIRUVARUR,0,325.01,0,26.64503157
2020/01/14,TAMILNADU,TIRUNELVELI,0,643.24,0,17.34974897
2020/01/14,TAMILNADU,CHENNAI,0.1,16.02,1.66,23.62204003
2020/01/14,TAMILNADU,THIRUVALLUR,0.01,423.6,0.14,24.67175935
2020/01/14,TAMILNADU,SALEM,0,513.28,0,18.46569341
2020/01/14,TAMILNADU,MADURAI,0,455.86,0,22.84053569
2020/01/14,TAMILNADU,PUDUKKOTTAI,0,357.29,0.03,14.25634717
2020/01/13,TAMILNADU,THENI,0,384.78,0,24.96525424
2020/01/13,TAMILNADU,COIMBATORE,0,444.88,0,17.83570419
2020/01/13,TAMILNADU,KARUR,0,240.62,0,15.50980354
2020/01/13,TAMILNADU,VIRUDUNAGAR,0.01,526.5,0.12,22.715006
2020/01/13,TAMILNADU,NAGAPPATTINAM,0,311.69,0.08,23.38455998
2020/01/13,TAMILNADU,NAMAKKAL,0,289.51,0,15.91375284
2020/01/13,TAMILNADU,CUDDALORE,0,435.62,0,22.07110064
2020/01/13,TAMILNADU,TIRUPPUR,0,403.87,0,14.47666738
2020/01/13,TAMILNADU,THE NILGIRIS,0,416.43,0,30.55530573
2020/01/13,TAMILNADU,THANJAVUR,0.01,403.16,0.05,22.13234007
2020/01/13,TAMILNADU,THOOTHUKKUDI,0,547.7,0.03,21.7038259
2020/01/13,TAMILNADU,DHARMAPURI,0,440.16,0,18.3444973
2020/01/13,TAMILNADU,ERODE,0,516.18,0,16.79331165
2020/01/13,TAMILNADU,KANNIYAKUMARI,0,215.51,0,23.29071846
2020/01/13,TAMILNADU,DINDIGUL,0,610.33,0,18.68900388
2020/01/13,TAMILNADU,VILUPPURAM,0,822.47,0.01,21.52924016
2020/01/13,TAMILNADU,TIRUVANNAMALAI,0,749.23,0,22.85811132
2020/01/13,TAMILNADU,RAMANATHAPURAM,0.02,525.27,0.18,23.88197486
2020/01/13,TAMILNADU,SIVAGANGA,0,447.95,0,19.50185666
2020/01/13,TAMILNADU,ARIYALUR,0,223.69,0,21.43479604
2020/01/13,TAMILNADU,KANCHEEPURAM,0.06,620.58,0.67,25.37166735
2020/01/13,TAMILNADU,VELLORE,0,632.5,0,19.71479378
2020/01/13,TAMILNADU,KRISHNAGIRI,0,432.77,0,15.88689368
2020/01/13,TAMILNADU,TIRUCHIRAPPALLI,0,397.28,0,16.43809239
2020/01/13,TAMILNADU,PERAMBALUR,0,242.57,0,25.88887498
2020/01/13,TAMILNADU,THIRUVARUR,0,327.49,0,26.84804164
2020/01/13,TAMILNADU,TIRUNELVELI,0,649.54,0,17.51955085
2020/01/13,TAMILNADU,CHENNAI,0.1,16.66,1.66,24.56793432
2020/01/13,TAMILNADU,THIRUVALLUR,0.01,431.98,0.14,25.15973088
2020/01/13,TAMILNADU,SALEM,0,518.07,0,18.63808781
2020/01/13,TAMILNADU,MADURAI,0,458.89,0,22.99231236
2020/01/13,TAMILNADU,PUDUKKOTTAI,0,363.27,0.03,14.49485197
2020/01/12,TAMILNADU,THENI,0,390.85,0,25.35964692
2020/01/12,TAMILNADU,COIMBATORE,0,452.43,0,18.13843547
2020/01/12,TAMILNADU,KARUR,0,243.88,0,15.72028588
2020/01/12,TAMILNADU,VIRUDUNAGAR,0.01,532.03,0.12,22.95354669
2020/01/12,TAMILNADU,NAGAPPATTINAM,0.04,321.01,0.55,24.08361158
2020/01/12,TAMILNADU,NAMAKKAL,0,292.51,0,16.07856106
2020/01/12,TAMILNADU,CUDDALORE,0,442.54,0,22.42176466
2020/01/12,TAMILNADU,TIRUPPUR,0,409.06,0,14.66271837
2020/01/12,TAMILNADU,THE NILGIRIS,0,421.84,0,30.95279978
2020/01/12,TAMILNADU,THANJAVUR,0.01,411.24,0.06,22.57573585
2020/01/12,TAMILNADU,THOOTHUKKUDI,0,558.64,0.03,22.13705129
2020/01/12,TAMILNADU,DHARMAPURI,0,446.08,0,18.59159514
2020/01/12,TAMILNADU,ERODE,0,521.98,0,16.98192381
2020/01/12,TAMILNADU,KANNIYAKUMARI,0,217.71,0,23.52862871
2020/01/12,TAMILNADU,DINDIGUL,0,618.58,0,18.94167142
2020/01/12,TAMILNADU,VILUPPURAM,0,836.78,0.01,21.90370581
2020/01/12,TAMILNADU,TIRUVANNAMALAI,0,762.49,0,23.26265933
2020/01/12,TAMILNADU,RAMANATHAPURAM,0.02,533.07,0.22,24.2365147
2020/01/12,TAMILNADU,SIVAGANGA,0,456.91,0,19.89196104
2020/01/12,TAMILNADU,ARIYALUR,0,228.41,0,21.88682503
2020/01/12,TAMILNADU,KANCHEEPURAM,0.07,633.84,0.7,25.91383571
2020/01/12,TAMILNADU,VELLORE,0,644.67,0,20.09405245
2020/01/12,TAMILNADU,KRISHNAGIRI,0,439.08,0,16.11847837
2020/01/12,TAMILNADU,TIRUCHIRAPPALLI,0,403.84,0,16.70958759
2020/01/12,TAMILNADU,PERAMBALUR,0,246.02,0,26.25708456
2020/01/12,TAMILNADU,THIRUVARUR,0,332.95,0,27.29560325
2020/01/12,TAMILNADU,TIRUNELVELI,0,658.87,0,17.77138151
2020/01/12,TAMILNADU,CHENNAI,0.1,17.88,1.66,26.36491516
2020/01/12,TAMILNADU,THIRUVALLUR,0.01,446.88,0.14,26.02784903
2020/01/12,TAMILNADU,SALEM,0,525.47,0,18.90426418
2020/01/12,TAMILNADU,MADURAI,0,466.31,0,23.36419794
2020/01/12,TAMILNADU,PUDUKKOTTAI,0,373.87,0.04,14.9177289
2020/01/11,TAMILNADU,THENI,0,394.08,0,25.56914901
2020/01/11,TAMILNADU,COIMBATORE,0,458.86,0,18.39634555
2020/01/11,TAMILNADU,KARUR,0,246.13,0,15.86472659
2020/01/11,TAMILNADU,VIRUDUNAGAR,0.01,536.46,0.12,23.14481613
2020/01/11,TAMILNADU,NAGAPPATTINAM,0.06,325.21,0.91,24.39840277
2020/01/11,TAMILNADU,NAMAKKAL,0,294.69,0,16.19826435
2020/01/11,TAMILNADU,CUDDALORE,0,446.24,0,22.60890385
2020/01/11,TAMILNADU,TIRUPPUR,0,413.22,0,14.81192294
2020/01/11,TAMILNADU,THE NILGIRIS,0,425.85,0,31.24646763
2020/01/11,TAMILNADU,THANJAVUR,0.01,415.11,0.07,22.78816812
2020/01/11,TAMILNADU,THOOTHUKKUDI,0,558.33,0.03,22.12467705
2020/01/11,TAMILNADU,DHARMAPURI,0,450.15,0,18.7609855
2020/01/11,TAMILNADU,ERODE,0,526.89,0,17.14173104
2020/01/11,TAMILNADU,KANNIYAKUMARI,0,219.66,0,23.73899356
2020/01/11,TAMILNADU,DINDIGUL,0,621.3,0,19.02476257
2020/01/11,TAMILNADU,VILUPPURAM,0,845.08,0.01,22.12104422
2020/01/11,TAMILNADU,TIRUVANNAMALAI,0,769.74,0,23.48400428
2020/01/11,TAMILNADU,RAMANATHAPURAM,0.02,539.29,0.28,24.51935879
2020/01/11,TAMILNADU,SIVAGANGA,0,462.83,0,20.14979593
2020/01/11,TAMILNADU,ARIYALUR,0,230.86,0,22.12127509
2020/01/11,TAMILNADU,KANCHEEPURAM,0.07,642.54,0.71,26.2696906
2020/01/11,TAMILNADU,VELLORE,0,651.43,0,20.30472935
2020/01/11,TAMILNADU,KRISHNAGIRI,0,443.57,0,16.28302507
2020/01/11,TAMILNADU,TIRUCHIRAPPALLI,0,407.74,0,16.87097791
2020/01/11,TAMILNADU,PERAMBALUR,0,247.77,0,26.44319704
2020/01/11,TAMILNADU,THIRUVARUR,0,335.39,0,27.49573096
2020/01/11,TAMILNADU,TIRUNELVELI,0,667.32,0,17.999077
2020/01/11,TAMILNADU,CHENNAI,0.1,18.57,1.66,27.3875439
2020/01/11,TAMILNADU,THIRUVALLUR,0.01,455.15,0.14,26.50962303
2020/01/11,TAMILNADU,SALEM,0,530.63,0,19.08974676
2020/01/11,TAMILNADU,MADURAI,0,467.41,0,23.41940518
2020/01/11,TAMILNADU,PUDUKKOTTAI,0.01,379.93,0.04,15.15963345
2020/01/10,TAMILNADU,THENI,0,397.94,0,25.81910081
2020/01/10,TAMILNADU,COIMBATORE,0,465.62,0,18.66749028
2020/01/10,TAMILNADU,KARUR,0,248.18,0,15.9970379
2020/01/10,TAMILNADU,VIRUDUNAGAR,0.01,541.2,0.13,23.34902117
2020/01/10,TAMILNADU,NAGAPPATTINAM,0.08,329.28,1.28,24.70395126
2020/01/10,TAMILNADU,NAMAKKAL,0,297,0,16.32545419
2020/01/10,TAMILNADU,CUDDALORE,0,449.92,0.02,22.79557273
2020/01/10,TAMILNADU,TIRUPPUR,0,417.42,0,14.96221186
2020/01/10,TAMILNADU,THE NILGIRIS,0,430.29,0,31.57283826
2020/01/10,TAMILNADU,THANJAVUR,0.01,419.29,0.08,23.01780983
2020/01/10,TAMILNADU,THOOTHUKKUDI,0,563.28,0.03,22.32119371
2020/01/10,TAMILNADU,DHARMAPURI,0,454.47,0,18.94105571
2020/01/10,TAMILNADU,ERODE,0,531.72,0,17.29881272
2020/01/10,TAMILNADU,KANNIYAKUMARI,0,221.68,0,23.9572925
2020/01/10,TAMILNADU,DINDIGUL,0,626.04,0,19.16995293
2020/01/10,TAMILNADU,VILUPPURAM,0,853.68,0.01,22.34618657
2020/01/10,TAMILNADU,TIRUVANNAMALAI,0,777.39,0,23.71720306
2020/01/10,TAMILNADU,RAMANATHAPURAM,0.03,545.5,0.33,24.80192274
2020/01/10,TAMILNADU,SIVAGANGA,0,469.18,0,20.42597005
2020/01/10,TAMILNADU,ARIYALUR,0,233.4,0,22.36489367
2020/01/10,TAMILNADU,KANCHEEPURAM,0.07,651.43,0.73,26.63307742
2020/01/10,TAMILNADU,VELLORE,0,658.27,0,20.51805655
2020/01/10,TAMILNADU,KRISHNAGIRI,0,448.35,0,16.45865321
2020/01/10,TAMILNADU,TIRUCHIRAPPALLI,0,411.83,0,17.04028095
2020/01/10,TAMILNADU,PERAMBALUR,0,249.6,0,26.63860461
2020/01/10,TAMILNADU,THIRUVARUR,0,337.94,0,27.70452015
2020/01/10,TAMILNADU,TIRUNELVELI,0,676.04,0,18.23427025
2020/01/10,TAMILNADU,CHENNAI,0.1,19.27,1.66,28.4188679
2020/01/10,TAMILNADU,THIRUVALLUR,0.01,463.6,0.16,27.00170706
2020/01/10,TAMILNADU,SALEM,0,535.67,0,19.27111006
2020/01/10,TAMILNADU,MADURAI,0,470.89,0,23.59391359
2020/01/10,TAMILNADU,PUDUKKOTTAI,0.01,386.53,0.05,15.42310349
2020/01/09,TAMILNADU,THENI,0,401.93,0,26.07831485
2020/01/09,TAMILNADU,COIMBATORE,0,473.02,0,18.96413911
2020/01/09,TAMILNADU,KARUR,0,250.68,0,16.15843497
2020/01/09,TAMILNADU,VIRUDUNAGAR,0.02,545.89,0.13,23.55135384
2020/01/09,TAMILNADU,NAGAPPATTINAM,0.12,333.91,1.75,25.05122293
2020/01/09,TAMILNADU,NAMAKKAL,0,299.45,0,16.45979375
2020/01/09,TAMILNADU,CUDDALORE,0,453.91,0.04,22.997683
2020/01/09,TAMILNADU,TIRUPPUR,0,421.92,0,15.12364965
